,artist_name,track_name,release_date,genre,lyrics,len,dating,violence,world/life,night/time,shake the audience,family/gospel,romantic,communication,obscene,music,movement/places,light/visual perceptions,family/spiritual,like/girls,sadness,feelings,danceability,loudness,acousticness,instrumentalness,valence,energy,topic,age
84,ghantasala,thunintha pin,1953,pop,rebel runner signal turn green restless young romantic want machine problem poison know cure clean systems nature pure learn match beat world learn catch heat world mistake learn mend mess make know right young choose world weak lose world radio receiver tune factories farm writer ranger young bear arm problem power weapons patrol walk fine line selfcontrol try save world try pave world concern yesterday know constant change today know right weak choose wise world fool lose world learn match beat world learn catch heat world world,87,0.0008771929915659914,0.0008771930635766536,0.4213088077671624,0.05773234860980831,0.0008771929880687945,0.0008771929873025952,0.01933393427166747,0.18132392850136214,0.0008771930290968345,0.0345828154338273,0.0008771930609518322,0.024780211413219632,0.1379589019267674,0.0008771930399437868,0.0008771930570810114,0.000877192985663736,0.3404094010614102,0.6407455836730507,0.881525985467857,0.019635627530364373,0.6609645507007419,0.4754590934171316,world/life,0.9571428571428572
86,les paul,i'm sitting on top of the world,1953,pop,sit world roll roll quit blue world sing song sing song hallelujah phone parson ready like humpty dumpty ready fall sit world roll roll quit blue world sing song sing song,31,0.001879699250033316,0.001879699282427242,0.14856086843833338,0.04650309343777676,0.0018796992511049466,0.0018796992991052862,0.0018796992481205303,0.0018796992792515517,0.13618414190947636,0.4586241172478544,0.001879699346676842,0.00187969931500512,0.001879699287156683,0.0018796994162853665,0.040905720046949645,0.0018796992508542405,0.7400628181522799,0.6384893469733097,0.5672686418359858,0.037145748987854256,0.7609233305853257,0.550536513252466,music,0.9571428571428572
90,les paul,the world is waiting for the sunrise,1953,pop,dear world wait sunrise cover world wait sunrise heart call dear world wait sunrise little cover heart call thrush high sleepy mate call heart call,25,0.00263157894736867,0.0026315791497850995,0.15843700382365164,0.1232554752815456,0.00263157894736867,0.05275104497066702,0.32573706018672804,0.002631578962532643,0.002631578996192091,0.2182810742407309,0.0026315790360287405,0.08732781436595796,0.0026315790241328526,0.0026315790421567744,0.0026315792343734852,0.00263157894736867,0.6913245965558323,0.69007512242648,0.5622485564744544,0.00030060728744939273,0.9144682605111293,0.5595458036327059,romantic,0.9571428571428572
99,t. m. soundararajan,ethanai periya,1953,pop,watch world surround inside phone booth begin astound try couth say sunday cause rybody tellin truth monday yeah monday cause rybody drinkin vermouth lend hand kiss stand give away free acid joke smoke barely drive dusk headlights headphones tomorrow plan shop spree love hard like billboard grin toast life beauty head begin spin press cheek rainwashed streets weep reincarnation come december thirtyfirst worst time year think people like share beer have january explanations appear,74,0.001253132886281409,0.06619220578867673,0.33570847832039524,0.0012531328956689057,0.027847336503557675,0.0012531328685006842,0.05926597314473943,0.0012531329458912504,0.0012531329300120482,0.0012531328629649238,0.3820738983183802,0.0012531329106295062,0.055238909857472526,0.058635603398328136,0.0012531329803091669,0.0012531328422638217,0.4497996317556592,0.7630182293669717,0.9317268390831718,0.0013866396761133602,0.7887469084913438,0.5295148356985724,world/life,0.9571428571428572
100,talat mahmood,ansoo to nahin hai ankhon men,1953,pop,yeah dance ceiling dance floor people come door know party go dance romance night long know cold outside come baby satisfy time steal groove party party party baby house party come baby crazy soul know gonna lose control boogaloo want know cold outside come baby satisfy time steal groove party party party baby house party yeah yeah know baby know cold outside come baby satisfy time steal groove party party party baby house party say groove baby lose say roll stroll baby control party baby party baby party baby house party party party party party party party party come body party party come body,104,0.2655701149239978,0.0005370569739614044,0.0005370569392561422,0.04224882789215667,0.04893438541910778,0.0005370569346555305,0.0005370569824280323,0.0005370569585759133,0.41440000946368805,0.0005370569445535043,0.09468332892042908,0.033427377554011574,0.0005370569478416832,0.0005370569349899273,0.0005370569590469107,0.0005370569660692904,0.3090003249214774,0.460067174319924,0.9929718804938561,0.868421052631579,0.44352844187963725,0.16814218822449709,obscene,0.9571428571428572
101,andy williams,it's the most wonderful time of the year,1953,pop,wonderful time year kid jingle bell tell good cheer wonderful time year haphappiest season holiday greet meet friends come haphappiest season party host marshmallows toast carol snow scary ghost stories tales glory christmases long long wonderful time year mistletoeing hearts glow love ones near wonderful time year party host marshmallows toast carol snow scary ghost stories tales glory christmases long long wonderful time year mistletoeing hearts glow love ones near wonderful time wonderful time wonderful time wonderful time year,79,0.0012531328853131552,0.0602136289563282,0.0012531328882360332,0.32307729615846875,0.0012531328325042482,0.0012531328403134051,0.10516374781096888,0.0012531329296302663,0.08984880540660085,0.26082841514451355,0.0012531329085149012,0.0861283530839057,0.03830960931245326,0.0012531328383884406,0.0012531329202377327,0.02264568257764116,0.19419473627206763,0.6556418737020229,0.7781122270203084,0.0,0.7186727122835943,0.5545406423103503,night/time,0.9571428571428572
102,lata mangeshkar,chandan ka palna resham ko dori,1954,pop,want know remember silly forget matter want need belong rest life marry wife wooo rest life marry wife wooo,19,0.003508771986669528,0.0035087719526866266,0.7915047479659072,0.0035087719580748156,0.0035087724586971053,0.0035087719988361587,0.003508771986175284,0.003508772239943168,0.003508771989834784,0.0035087720958265245,0.0035087720351843904,0.00350877194719424,0.003508771937044506,0.00350877196234879,0.003508772035997405,0.0035087719391557718,0.44763348857359475,0.49991026331307836,0.9879517951323247,4.3522267206477737e-05,0.41673536685902723,0.14111431708377675,world/life,0.9428571428571428
106,lata mangeshkar,le chal ri nindiya le chal hamen,1954,pop,stand stand walk jaw hell walk jaw hell anytime anytime stand wipe anytime wipe anytime anytime stand raindrops raindrops raindrops raindrops raindrops raindrops raindrops raindrops raindrops raindrops raindrops raindrops raindrops raindrops raindrops raindrops raindrops raindrops raindrops raindrops raindrops raindrops raindrops raindrops raindrops raindrops raindrops raindrops raindrops raindrops raindrops raindrops raindrops raindrops raindrops raindrops raindrops raindrops raindrops raindrops raindrops raindrops raindrops raindrops raindrops raindrops raindrops,64,0.005847953270329798,0.7644234903064051,0.005847953245527655,0.005847953219813371,0.005847953216374408,0.0058479532388369705,0.005847953236684528,0.005847953349623759,0.005847953243036203,0.0058479532292468805,0.005847953593360222,0.00584795331757145,0.005847953243048659,0.0058479533551519785,0.1361613040694914,0.005847953216374408,0.4248889851619192,0.5110632515447529,0.9889558122046308,0.8076923076923076,0.5640972794723825,0.17014425275343933,violence,0.9428571428571428
110,frankie laine,after you've gone,1954,pop,know inside know sorry tale hyde die know tragedy intent hyde evil forever kill good mean good fine line good think think free simply away face mirror close eye disappear face face mirror long live nightmare die scream tonight shall demon dream dream friend nightmare go hyde stay matter pretend flourish long go soon memory hide choose lose control control live deep inside feel devour soul need survive need dance death rejoice breathe final breath live inside forever satan know forever able separate jekyll hyde time damn hyde leave deep inside hyde forever damn hyde evil deeds hell jekyll,99,0.0006925207822633729,0.3311937227324569,0.05643103720307205,0.08160697228605919,0.0006925208602494468,0.0006925207783553486,0.0006925207896327051,0.16080865915999001,0.0006925208089932299,0.0006925207876553536,0.0006925207909829585,0.020491898201359344,0.028728577557155972,0.0006925207978879216,0.12556120832443213,0.07900394786917547,0.49095635221488143,0.5803399738481654,0.9026103439862893,0.0,0.703215169002473,0.3913723832015574,violence,0.9428571428571428
115,asha bhosle,mere hamsafar tujhe kya khabar,1954,pop,hold close tonight hear doubt alright felt special dream come true happen know care wrap arm world special mystery special,20,0.046403680855516515,0.0026315790363147843,0.002631579204587135,0.056575011639659716,0.0026315789570297,0.0026315789518793716,0.30222814063644077,0.27375487284283745,0.002631579001228629,0.0026315792517703066,0.002631578976269437,0.002631579082808176,0.002631578997140114,0.28419618757217163,0.0026315790129836,0.0026315789796231225,0.4108090544785011,0.6742814655282927,0.9889558122046308,2.095141700404858e-05,0.5610057708161582,0.33631560865564564,romantic,0.9428571428571428
118,sven-bertil taube,viljen i veta (would you like to know?),1954,pop,world trouble baby world pain world trouble grind gain give watch world go hard life live walk world sorrow world shame world sorrow grind gain spend life wish want wonder long life live walk world golden world plain world soul compass heart pair wing horizon rise bright azure rest time give walk high,53,0.023017405072997158,0.0011198208906399018,0.592210311943553,0.001119820899607638,0.0011198208286674876,0.001119820860709223,0.0011198208384673586,0.001119820856780572,0.0011198208457656343,0.001119820844149022,0.001119820879347784,0.17608558588846934,0.04086075749275718,0.0011198208469949302,0.1308718518262664,0.0011198209276890192,0.6003465829091303,0.31384765274466053,0.9939758975661623,0.0,0.6218054410552348,0.03350334865313111,world/life,0.9428571428571428
125,bobby vinton,blue velvet,1954,pop,blue wear blue bluer night softer satin light star wear blue bluer eye warmer tender sigh hold tightly feel rapture grow like flame burn brightly leave go glow blue heart precious warm memory years blue tear wear blue heart precious warm memory years blue tear blue,46,0.0014619883060900233,0.0014619883429461311,0.001461988409624349,0.0014619883422845724,0.0014619883041976248,0.0014619883292931628,0.0014619884988656756,0.0014619883163270052,0.001461988317610275,0.3229669493884643,0.0014619884042771745,0.25516705206500445,0.0014619883136617036,0.08684665274642032,0.31308952050768635,0.0014619884908505323,0.4281381999350158,0.642694151731918,0.8734938488894066,2.08502024291498e-06,0.3301731244847485,0.2582350920268981,music,0.9428571428571428
126,los hermanos arriagada,poema,1954,pop,night mind deep dream till time look eye touch soul hard hide apart feel heart know lock door throw away save save night dream belong hold feel right heart lock door throw away save save night save save turn know come baby stay save save turn need save save save save save baby save save,55,0.05799391940135201,0.000939849666798733,0.3559572805248189,0.11073755333441959,0.0009398496764458129,0.0009398496363529683,0.03000855003817892,0.00093984966768634,0.0009398496508610499,0.0009398496334781253,0.0009398496531161972,0.000939849678981641,0.000939849627138437,0.0009398496552111429,0.4321448015317837,0.0009398497028086277,0.5472760749485542,0.5083711509371074,0.7389555612003628,0.0,0.7495877988458366,0.31429289883728095,sadness,0.9428571428571428
